median_house_value,population,latitude,longitude,total_units,vacant_units,median_rooms,mean_household_size_owners,mean_household_size_renters,built_2005_or_later,built_2000_to_2004,built_1990s,built_1980s,built_1970s,built_1960s,built_1950s,built_1940s,built_1939_or_earlier,bedrooms_0,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5_or_more,owners,renters,median_household_income,mean_household_income
755.6,4555,37.449727,-121.886937,1400,45,6.6,3.59,2.52,2.2,0,4.7,35,43.4,12.3,2.4,0,0,0,8.1,12.6,31.1,38.9,9.3,72.2,27.8,105.139,116.771
639,4733,37.45106,-121.901246,1391,72,6.5,3.39,3.76,0,0,7.3,16.9,44.4,28.9,2.5,0,0,0.8,0,10.1,34.7,42.6,11.8,79.1,20.9,101.95,110.407
535.9,3672,37.458748,-121.906536,1034,0,5.7,3.62,3.55,0,0.9,2.4,15.7,27.4,26.7,25,1.1,1,0.9,2.2,6.3,60.7,22.8,7.1,59.7,40.3,72.019,85.853
584.4,2373,37.433589,-121.871107,666,54,6.7,4.08,3.7,0,0,2.1,0,40.1,48.8,5.9,2,1.2,0,0,6.9,44.4,35.9,12.8,77.9,22.1,97.115,103.082
562.6,5768,37.435778,-121.913083,1695,67,5.7,3.62,2.67,5.2,0.7,9.5,5.9,18.9,32.5,26,0.8,0.5,0.4,7.9,10.3,55.2,24.2,2,74.5,25.5,98.125,102.038
69.9,817,37.416041,-122.07236,472,119,4.7,2.22,3.35,3.2,14,14.8,0,37.1,19.1,5.3,3.4,3.2,1.9,6.8,51.1,18.6,21.6,0,79.6,20.4,62.563,73.033
251.1,5242,37.396128,-121.991284,1813,83,4.9,3.04,3.04,1.7,3.1,11.5,6.2,25,21.3,28.8,2.4,0,0.1,17.8,25.2,47.8,3.8,5.3,64.3,35.7,76.603,89.125
510.8,5756,37.40107,-122.017999,2603,54,4.1,2.79,2.24,15.8,9.4,26.8,14.3,20.6,5,5.8,2.3,0,14.8,17.2,38.7,21.9,7.3,0,44.4,55.6,89.228,108.873
106,5294,37.402956,-122.00395,2329,58,5.2,2.4,2.15,6.9,17.5,26.3,13,29.3,1.3,1.8,0.2,3.6,3.4,8.4,37,45.6,4.7,0.9,84.2,15.8,73.558,83.099
577.5,2930,37.395952,-122.001666,787,12,5.5,3.9,3.95,0,2.2,0,0,7.5,24.7,62.3,2.3,1.1,1.7,0,9.1,62.8,24.1,2.3,80.4,19.6,99.583,117.583
686.7,9530,37.397437,-121.949808,3813,258,3.8,2.64,2.29,34.1,34.6,19.6,6.5,2,0,0,0,3.2,2,26.6,45.5,21.2,3.5,1.1,36.6,63.4,122.481,141.34
593.2,9741,37.400105,-121.960105,3659,444,4.6,3.24,2.66,6.6,18.9,31.4,6.8,20.5,5.8,4,3.6,2.4,6.6,16.8,29.6,25.3,19,2.6,51.1,48.9,112.197,121.343
525.9,3898,37.400549,-121.923796,1925,207,3.7,1.9,2.18,1.5,3.7,76.6,15.4,1.7,0.2,0,0,1,0.6,34.6,50.8,13.8,0.2,0,32,68,130.343,139.682
587.9,4083,37.388619,-121.947238,1015,0,5.8,3.63,3.62,0,0,0,11.2,10.6,69.2,6,3,0,0,0.8,20.7,44.3,29.1,5.1,72.9,27.1,93.221,100.181
83,6256,37.415473,-121.954704,2395,106,4.7,2.9,2.87,2.7,10.1,42.3,17.1,21.1,5.9,0.7,0,0,2.1,13.9,37.8,37.1,9.1,0,57.2,42.8,71.662,80.215
433,3027,37.362668,-121.912359,1474,64,3.5,1.88,2.17,18.5,23.4,14.3,2,3.1,6.2,11.1,19.1,2.2,11.7,27.4,40.5,15.5,3.3,1.6,43.2,56.8,78.051,84.974
612.6,4809,37.346316,-121.932589,1398,147,4.3,2.36,2.58,42.1,8.6,0,1.4,5.1,3.7,9.4,8.6,21.2,4.4,21.3,41.2,22.2,8.7,2.3,51.3,48.7,92.468,119.286
535,4424,37.367906,-121.984879,1386,41,4.8,3.52,3.65,4.3,1.5,0,2.3,9.4,21.7,55.1,4,1.7,3.4,12,23.3,53,5.4,3,48.9,51.1,76.797,88.866
596.4,4015,37.361944,-121.972812,1430,86,5.7,2.96,2.9,0,0,7,1.7,23.8,30.1,35.7,1.7,0,1.1,10.4,7.6,47.3,27.8,5.7,81.8,18.2,103.625,108.943
588.5,5940,37.359404,-121.963136,2229,100,4.2,2.33,3.02,0,4.1,3.9,24.5,17,18.2,26.1,4.3,2.1,2,22.9,49.2,19,4,2.9,33.7,66.3,71.076,84.486
621.4,3265,37.359325,-121.981023,1092,72,6,2.81,2.57,0.9,0,1.1,3.8,2.3,17.5,73.4,0.9,0,0,0,3,74.4,17,5.6,81.9,18.1,99.5,116.392
655.7,5514,37.35948,-121.990372,2138,123,5.2,2.98,2.73,0,9.3,8.3,0.7,16.1,19.3,41.5,3.2,1.5,6,14.1,9.4,54.1,11.9,4.5,58.7,41.3,96.086,105.999
541.9,5957,37.348904,-121.988705,2629,170,3.8,2.51,2.3,7.5,5.8,7.6,12,29,18.9,11.9,5.7,1.7,3.5,29.4,45.5,9.9,10.3,1.4,28.8,71.2,92.63,98.354
561.8,3026,37.346661,-121.972694,1171,145,5,3.04,3.06,0,0,0,20,3.6,15.9,55.9,2.9,1.7,1.8,7.7,31.8,50.3,4.4,4,62.6,37.4,88.611,95.057
486.9,6595,37.341349,-121.98667,2768,231,4.1,2.27,2.55,1.2,2.7,4.6,12.6,42.8,16.6,15.6,1.6,2.3,3,21.9,47.8,23.5,3.8,0,27.4,72.6,94.449,120.686
653.2,3880,37.349829,-121.944807,1350,95,3.7,2.16,1.92,1.1,6.1,8.8,9.6,15,11.2,8.7,7.3,32.3,11.4,29.9,35.4,15.3,6.1,1.9,20.7,79.3,37.844,58.906
640.4,5751,37.343162,-121.943698,2447,30,4.1,2.7,2.01,1.3,0,7.4,12.5,5.4,18.3,18.4,13.7,23,4.1,30.1,34.7,23.7,3.4,4.1,38.1,61.9,59.149,70.76
616,3741,37.333258,-121.943659,1595,74,5.5,2.57,2.44,0,0,0.9,1.1,3.3,7,54.6,29.4,3.6,2.4,4.8,20.8,59.2,11.6,1.2,67.1,32.9,94.426,114.206
604.7,4617,37.338335,-121.961725,1868,0,5,2.64,2.03,0,0,1.3,14.7,21.3,13.9,35.5,12.3,1,1.7,20,26,43.3,8.2,0.9,51.4,48.6,100.625,105.797
660.9,3808,37.330268,-121.971254,1624,31,5,2.44,2.44,4.8,3.9,4.2,6.3,32.5,20.5,25,2.8,0,0,11,27.8,45.1,9.1,7.1,71.4,28.6,90.958,109.753
776.4,4699,37.32685,-121.98585,1736,69,5.2,2.8,2.54,0,0.4,4.8,1,10.7,22.1,57.1,2.2,1.6,0,5.9,22.9,48.9,20.2,2.1,65.1,34.9,116.25,123.824
834.2,6959,37.300368,-121.990038,2571,79,5.9,2.62,2.56,4.1,2.3,2.4,2.9,9.7,39.4,38.8,0.4,0,2.6,11.1,12.8,39.7,27.3,6.6,68.7,31.3,116.944,139.484
520.9,6163,37.320126,-121.982513,2512,209,3.5,2.24,2.5,0.6,2.1,2.7,29.9,34.7,22.2,6.1,0,1.8,1.6,39.7,38.4,18.2,0.8,1.2,23.1,76.9,73.628,87.565
593.8,5334,37.31952,-121.963969,2441,116,3.8,2.4,2.23,0.7,2.8,4.8,20.6,31.5,24.9,9,5.2,0.5,1.3,37.7,43.5,13.8,2.9,0.8,26.4,73.6,54.576,67.313
699.6,6388,37.309851,-121.95647,2490,117,5.4,2.81,2.11,5.1,3.3,0,12,17.1,23.5,34.1,4.2,0.7,2.4,8.8,22,43.5,20.7,2.6,66.8,33.2,93.268,109.961
571,4958,37.312304,-121.970927,2164,214,3.4,2.75,2.29,1.2,0.4,8.9,18.3,28.1,26.5,13.1,3,0.4,12.7,33.1,36.6,7.8,8.8,1,20.6,79.4,69.485,85.627
691.9,7191,37.304539,-121.971727,2603,85,4,2.65,2.91,0.4,0.6,4.7,16,26.7,25.8,23.6,2.2,0,0.4,29.3,38.1,16.7,12.7,2.7,23.6,76.4,60.508,74.938
741.9,4380,37.31554,-121.946508,2121,209,3.6,2.28,2.09,9.1,27.2,11.9,3.8,7.7,21.6,13.7,2.4,2.6,14.9,29.6,24.7,23.1,5.6,2,33.8,66.2,67.158,122.643
727.5,5733,37.301363,-121.946248,2339,64,3.9,2.8,2.4,0.6,1.7,5.8,8.3,29.2,35.6,15,3.1,0.7,3.3,38.1,26.3,15.3,15.3,1.6,28.1,71.9,60.154,79.307
438.5,7710,37.298471,-121.95486,2601,191,3.9,2.46,3.03,1.7,3.2,1,14,32.5,27.1,18,1.5,0.9,2,22.9,54.1,18,3,0,24.3,75.7,52.257,66.145
523.1,3907,37.287227,-121.945131,2007,70,4.2,2.09,1.97,6.2,8.2,16.8,17.2,24.2,5.5,9,5.1,7.8,0.4,11.8,60,18.7,6.4,2.6,49.3,50.7,92.153,106.89
664.7,6045,37.284587,-121.954081,2745,173,4.1,2.53,2.05,2.4,2.7,3.1,16.3,31.3,17.4,17.4,6.5,2.8,2.3,26.3,42.2,19.2,8.3,1.6,32.1,67.9,66.25,81.332
722.4,4482,37.292957,-121.981687,1750,82,4.7,3.03,2.24,2,3.5,0.3,3.8,19,29,36.1,6.1,0,7,20.7,20.9,31.1,17.3,3,49.2,50.8,82.548,101.315
697,4070,37.282166,-121.969748,1420,0,6,2.71,3.49,0,0.6,0.5,2.7,18.9,51.1,22,2.7,1.6,0,0,7,54.6,32,6.4,76.1,23.9,99.815,117.789
717.9,7324,37.280511,-121.986266,2662,45,5.7,2.74,2.88,2.3,0.6,4.3,2.4,16.3,45,26.4,2.2,0.6,0,2.7,8.7,59.2,27.4,1.9,72.6,27.4,113.988,119.351
647.6,3941,37.296961,-121.969589,1570,78,4.6,3.22,2.34,0,0.9,0,1.7,19.4,47.2,22.9,7.8,0,5.7,18.9,26.8,34,13.1,1.6,39.5,60.5,80.6,90.563
706,4453,37.290453,-121.970167,1680,54,5,2.59,2.43,0.6,1.5,0.4,4.9,37.3,29.2,22.3,2.3,1.5,0,14.5,26.3,45.4,13.9,0,47.7,52.3,81.667,99.318
781.8,3954,37.271224,-121.978167,1365,28,5.9,2.88,2.71,1.4,2.6,13.1,8.6,18.8,33.8,9.7,8.1,3.7,0,5,12.7,44.5,27,10.8,81.8,18.2,99.228,125.894
665.2,5455,37.273802,-121.962772,2144,69,5.1,3.05,2.44,0.7,0.8,4.7,12.7,24.9,27.8,18,9.2,1.3,0.5,14.6,30,29.4,19.4,6,59.7,40.3,84.626,108.978
672.6,3625,37.26472,-121.968051,1436,124,5.2,2.53,2.85,1.3,0,9.3,11.2,26.1,19.8,16.6,11.6,4,3.7,8.1,21,58.6,6.3,2.3,50.6,49.4,82.342,98.792
722.4,5237,37.24706,-121.93597,1861,11,5.7,2.74,1.95,0.6,4.3,1.7,6.6,10.2,15.8,58,1.7,1.1,2.5,5.4,16.3,51.8,21.3,2.7,72.6,27.4,110.991,121.455
701.4,6883,37.242322,-121.912931,2401,38,6.1,2.97,2.85,0.7,1.3,0,5.7,19.5,30.6,39.2,3.1,0,7.1,4.7,6.3,36.2,41.1,4.5,76.7,23.3,110.53,119.41
840.6,3629,37.239843,-121.933454,1359,59,6.1,2.61,2.46,0,1.5,1.9,4,19.5,49.4,19.9,3.3,0.5,0,0,9.7,54.3,29.6,6.4,81.4,18.6,122.232,142.301
917.4,2632,37.251817,-121.964368,1015,53,5.5,2.68,2.86,11.6,8.2,4.1,11,21,20.2,16.2,4.1,3.5,6.9,12.3,17.2,40.6,15.6,7.4,54.4,45.6,126.346,148.098
895.5,5397,37.333742,-122.049284,1909,107,4.2,2.69,2.58,0.7,2,8.2,19.7,31.7,23.1,11.5,2.5,0.6,0.6,25.8,38.7,17.7,10.8,6.3,43.8,56.2,92.625,118.812
930.6,4828,37.302857,-122.010198,1649,0,6.4,2.85,3.47,0.5,0,2.2,3.5,27.5,55.3,11,0,0,0,0.5,5.2,45.4,34.9,14,89,11,143.75,154.539
816.1,5784,37.303077,-122.028785,2237,82,4.6,3.05,2.82,0,0,8.3,9.8,25.3,28.3,23.7,4.1,0.6,6.2,10,32.5,35.4,10.4,5.5,49.4,50.6,113.681,120.197
962.5,4460,37.302019,-122.019073,1463,0,6,3.21,3.02,2.1,1.2,4.6,3.7,6.6,28.5,48.9,3.5,1,1.7,0,6.4,43.7,38.1,10.1,82.2,17.8,134.219,143.397
841.9,7377,37.317378,-122.023131,2958,128,4.6,2.65,2.53,5.2,9.8,10.2,21.3,7.8,20.5,23.7,0.8,0.6,0.5,18.6,29,34.1,17.3,0.5,59.6,40.4,121.25,131.087
849.1,2222,37.317534,-122.010779,774,17,4.9,2.96,3.1,1.7,0,7.9,19,24.9,24.2,14,5.7,2.7,2.5,3.9,51.2,20.8,20.5,1.2,37,63,64.792,87.817
927,6090,37.317486,-122.001483,2281,204,4.9,3.07,2.48,1.8,3,24.1,8.8,14.4,7.7,34.4,4.3,1.4,3.9,12.1,23.8,32.7,17.9,9.6,64,36,107.537,120.922
835.4,7684,37.344551,-122.003863,2884,133,5.6,2.53,2.83,0.3,2.1,4.2,8.1,24.9,24.7,32,3.6,0,3.8,12.9,15.8,39.1,21.6,6.8,65.7,34.3,101.712,115.998
925.1,5172,37.344632,-122.027342,1854,0,5.7,2.65,2.97,1.1,0,2.2,2.2,29.5,43.6,16.8,4.1,0.5,0,11.1,17.9,36.9,25.8,8.4,69.7,30.3,124.417,142.343
757.1,7957,37.342676,-122.037541,3036,221,4.1,2.98,2.57,5.9,1,8.8,7.9,34,26.6,13.3,2.6,0,4.8,13.2,47.9,22.5,9.9,1.6,29.9,70.1,82.75,109.447
898.5,6834,37.363006,-122.056084,2549,83,5.3,2.78,2.37,0.4,0,1.1,1.8,6.8,20.8,62.1,7,0,1,13.6,17.5,50.2,13.3,4.4,62,38,99.333,126.185
891.9,6023,37.364586,-122.04158,2422,87,5.4,2.91,2.15,1.5,11.8,5.4,4.7,22.4,37.8,14,1.8,0.6,4.7,5.1,27.5,31.3,21.1,10.2,61.8,38.2,126.96,146.129
744.7,6506,37.356804,-122.026949,2908,179,3.8,2.48,2.15,0.1,0.8,6.1,15.2,44.1,22.8,9.4,1,0.6,11.7,29.2,33.1,18.4,6,1.5,29.4,70.6,89.191,104.9
723.2,4392,37.357685,-122.010174,1987,102,4.8,2.58,2.15,1.7,8.9,18.2,12.7,16.7,36.7,4.7,0.4,0,5.9,13.5,35.5,29.3,13,2.8,55.5,44.5,116.705,137.144
670.7,5322,37.359716,-122.002322,2013,150,4.3,2.57,2.77,0.5,1.6,8.2,18,43.5,16.5,5.5,5,1,1.6,20.4,31.8,29.9,12.4,3.9,36.1,63.9,83.664,109.315
768.4,3668,37.376515,-122.040918,1421,58,5.1,2.64,2.48,0.6,0,7,2,8.9,8,41.5,13.9,18.1,0,8,27.6,55,6.5,3,61.6,38.4,117.875,117.064
655.9,3839,37.373029,-122.026977,1869,145,4.2,2.54,2.15,0.3,10,15,9.6,10.9,7.7,18.9,15.9,11.7,7.8,28.5,29.4,30.2,3.3,0.9,35.7,64.3,75.566,92.823
560.6,7572,37.370119,-122.011927,3183,230,4.1,2.44,2.51,5.7,4.9,10.7,25,31.6,14,7.3,0.4,0.4,1.5,23.2,35.7,26.8,12.8,0,45.6,54.4,102.943,121.409
559.2,5227,37.383474,-122.015517,2385,91,3.5,2.09,2.12,4.4,3.2,42.5,4.5,15.6,7.7,5.7,9.1,7.3,6.4,36.9,28,27.1,1.5,0,19.3,80.7,88.207,101.499
631.4,3766,37.385269,-122.024454,1483,107,4,3.01,2.82,0,2.9,10.7,22,24.8,8.4,16,12.1,3.1,3.8,27.7,39.8,24.2,0.7,3.8,29.9,70.1,72.016,88.08
523.5,5273,37.391054,-122.00775,1845,72,4.5,3.25,3.44,3,0.6,17.1,12.1,6.4,21.2,33,5.7,1,9.6,17.3,28.2,36,8.6,0.2,46.7,53.3,85.034,84.691
557,7407,37.392159,-122.020958,2537,15,4.4,2.89,3.16,0.2,3.4,3.2,11.9,15.6,15.1,40.4,7.7,2.5,4.2,22.3,31.3,36.1,5.7,0.4,48.4,51.6,76.51,85.709
352.7,6396,37.377449,-122.062994,3123,0,4,2.11,2.2,1,2.7,5.9,21.9,37.2,27.5,3.3,0.4,0.1,1.3,31.8,39.8,20.2,6.4,0.4,31.7,68.3,83.37,103.092
839.2,4171,37.378511,-122.050182,1781,142,4,2.87,2.2,2,5.2,6.3,4.4,27.6,34.9,16.5,1.1,2,1.6,32.8,29.5,23.1,12.4,0.6,33.6,66.4,108.75,133.423
580.5,4281,37.402341,-122.063191,1860,177,4,2.4,2.28,1.2,2.7,1,12.8,34.5,17,28,2.4,0.5,5.1,22.6,41.9,27.5,2.1,0.7,37.7,62.3,87.391,116.152
621.6,4603,37.400272,-122.074484,2520,467,4,2.28,1.83,1.5,2.8,1.8,7,34.1,33.5,10.2,7.8,1.2,9.2,29.3,35.8,16.5,8.7,0.6,46.8,53.2,79.125,103.272
834.5,2978,37.409778,-122.100073,1215,31,5.1,2.64,2.22,0.5,0,4,5.3,16.1,8.9,61.4,2.3,1.5,0.7,22,9.9,57.3,9.2,0.9,58,42,94.896,112.499
600.8,3706,37.406296,-122.092192,1850,85,3.3,1.93,1.92,3.2,0.4,4.5,27.2,35.6,18.3,4.2,2.8,3.8,4.1,47,35.1,11.4,2.3,0,20.2,79.8,59.922,76.209
602.4,2871,37.41416,-122.092063,1215,15,4.3,2.21,3.02,10.9,3.5,11.2,12,34.4,18.4,1.9,6.5,1.2,7.2,13.6,46.7,24.4,8.1,0,44.2,55.8,107.609,144.426
572.7,6076,37.401435,-122.103922,2727,14,3.8,1.99,2.85,0.7,8.9,27.2,10.4,32,14,2.9,1.1,2.9,2,32,42,21.2,2.4,0.4,35.3,64.7,101.632,107.402
870.7,5565,37.395194,-122.090144,2370,133,3.9,2.42,2.46,0,4.1,5.7,21.7,21.4,8.5,17.6,5.7,15.2,4.1,31.3,35.9,25.6,2.4,0.7,25,75,70.498,86.879
897.9,2625,37.390327,-122.081136,1342,86,4.2,2.5,1.77,7.6,9.9,14.9,8.3,1.3,8,16,10.2,23.8,0.9,31.5,40.8,15.1,7.4,4.3,36.9,63.1,126.136,155.198
867.1,3128,37.386642,-122.073661,1440,6,4.4,2.5,1.57,1.5,0,2,5.4,19.7,21.3,25.8,12,12.4,1,25.1,43.2,24,4.7,2,42.5,57.5,96.452,142.137
977.1,2719,37.379108,-122.081901,1135,0,5.1,2.21,2.54,6.3,0.9,2.2,0,11.6,16.6,52.3,9.3,0.8,5,14.3,18.5,42.4,18.1,1.7,58.4,41.6,109.432,142.053
909.9,4009,37.163631,-121.981688,1885,165,5.9,2.48,2.21,1.9,0.6,10.5,10,14,13.2,12.6,7.8,29.4,0,11.9,22.4,33.8,24.4,7.5,80.7,19.3,123.05,158.302
889.9,3129,37.214726,-121.858241,1100,66,7.1,2.91,2.31,0,0,5.3,10,47.4,35,0,0,2.4,0.5,0,12.4,24.6,42.7,19.7,85,15,106.686,134.582
872.8,3988,37.221154,-121.85668,1351,0,6.9,2.98,3.38,0,0,0,5.4,27.8,58.7,6.7,1.5,0,0,0,3.6,33.8,50.4,12.2,85.1,14.9,136.563,146.805
968.1,4806,37.223716,-121.846879,1850,44,6.2,2.7,3.09,1.7,4.6,25.5,30,16.3,11,5.9,1.8,3.2,1.2,12.6,16.5,31.5,30.3,7.9,81.2,18.8,103.25,140.336
874.5,4295,37.227493,-121.891508,1442,22,7.7,3.11,4.95,0,0.8,2,3.4,58.7,30.9,0.5,0,3.7,0,1.9,0.5,16.8,62.8,18.1,98.5,1.5,145.972,190.712
880.7,5684,37.229629,-121.876851,1971,0,7.3,2.98,2.81,0,0,6.6,17.7,51.5,21,1.4,0.6,1.3,0,0.6,3.7,30.4,49.8,15.6,90.9,9.1,143.512,173.281
554.6,3806,37.245365,-121.880685,1285,39,4.2,2.48,3.13,0,1.6,18.7,7.2,25.8,30.5,9.6,6.5,0,0,26,50.1,16.4,4.8,2.6,29,71,44.673,61.879
739.2,4669,37.237476,-121.89688,1665,32,5.9,2.72,1.9,0.9,0,21.5,26.3,9.8,31.5,8.8,1.2,0,2.9,7.9,11.7,46.1,25.5,5.9,72.6,27.4,121.224,133.619
630.3,6774,37.25802,-121.778697,2045,38,6.3,3.41,3.9,9.9,2.7,41.3,16.3,24.1,2.8,2.8,0,0,0.4,3,11.6,31.6,40,13.4,84.9,15.1,139.207,161.416
608.6,6711,37.269753,-121.865127,2217,41,6.6,3.04,3.78,0,1.3,1.4,5.3,54.5,33.6,2.8,1,0,0,1.1,7.5,40.9,39.3,11.1,82.8,17.2,101.583,124.719
607.4,4737,37.271221,-121.845376,1583,18,5.4,2.92,3.04,2.3,5.7,5.2,13.6,60.3,10.6,0,2.1,0,2.1,9.9,18.4,29.6,35.2,4.7,65,35,85.602,93.476
510.5,6858,37.273003,-121.83594,2780,108,3,3.76,2.4,2.4,18.3,18.3,24.5,30,4.9,0,0,1.5,15.8,44.3,19.6,10.6,8.3,1.4,12.5,87.5,72.4,80.887
462.3,6087,37.263571,-121.823632,2065,48,5.7,2.66,4.03,0,0.8,6.4,34.4,47.9,10.5,0,0,0,0.7,1.6,28.4,36.3,28.2,4.8,86.6,13.4,92.946,108.23
99.2,5374,37.254846,-121.812549,1870,125,4.7,2.85,3.41,2.4,4.5,14.8,19.6,47.6,8.9,1.4,0.3,0.5,6.7,9,42.2,29.5,12.6,0,58,42,59.74,74.963
355,5418,37.255101,-121.825166,2015,118,4.2,2.53,3.44,0,2.1,2.6,30.6,50.6,10.5,1.6,0,2.1,9.8,5.4,49.6,25,10.2,0,54.9,45.1,67.781,79.106
555.2,4670,37.260659,-121.864269,1710,73,5.4,2.63,2.71,0,10.9,12.5,5.7,51.8,14.9,2.6,0,1.6,6.8,8.8,11.5,48.2,20.4,4.3,64.3,35.7,83.835,93.824
639.1,3203,37.26167,-121.851259,1095,15,6.5,3.07,2.89,1.2,6.9,6.6,6.8,71.9,4.1,1.3,0,1.3,0.6,6.6,0,28,52.6,12.1,81.9,18.1,96.471,121.133
427.4,3871,37.255372,-121.83765,1378,0,5,2.91,3.37,1.1,1.4,4,25,51.2,11.6,3.6,1.6,0.6,0,1.7,38.9,42.3,17.1,0,80.1,19.9,58.3,79.707
599.8,4085,37.25278,-121.859914,1605,107,4.1,3.12,2.62,0.7,3.7,12.9,27.7,28.2,22.4,1.9,0.6,1.9,6.8,28.7,22.7,16.9,23.6,1.3,28.8,71.2,61.611,82.899
487.5,6892,37.247895,-121.815835,2345,22,5.7,2.76,3.67,0.6,0.6,0,21.4,13.9,60.3,3.2,0,0,1.2,10,14.2,36.6,29.8,8.1,84.2,15.8,92.686,113.348
620.6,4406,37.231591,-121.809631,1396,18,6.4,3.17,4.1,0,0,0,3,60.4,33.5,1.1,0.9,1.1,0,0.9,3,36.4,57.2,2.5,86.9,13.1,109.063,121.199
510.8,3389,37.226568,-121.78456,1060,0,6.2,3.45,3.32,0,1.3,0,0,80.7,16.2,1,0,0.8,0,0,10.6,42.4,38.8,8.3,82.9,17.1,120.306,114.96
594.2,6125,37.232978,-121.797357,1968,74,6.3,3.18,2.9,0,1.4,16,11.6,47,15.7,4.6,1.8,2,3.9,2.5,19.4,27.7,36,10.6,76,24,110.192,124.699
538.6,3101,37.229135,-121.77115,1044,0,5.8,2.88,2.71,0,0,0,12.3,65.8,17,2.4,0,2.6,0,0,11.6,58,21.6,8.7,87.3,12.7,86.4,102.49
610.4,4172,37.224334,-121.764702,1394,37,6.3,3.13,2.24,0,0.6,8.4,6.9,75,8.2,0,0.9,0,2.8,4.7,1.9,31.9,44.9,13.7,82.4,17.6,104.628,115.177
767.1,4585,37.240326,-121.810389,1773,141,4.2,3.32,2.28,4.2,56.2,17.6,0,12.1,9.9,0,0,0,11.3,19.4,26.6,18.2,17.1,7.4,34.3,65.7,98.548,120.522
616.3,3214,37.240936,-121.825154,980,49,6.5,3.02,4.4,0,1.1,0,0.7,42.9,43.7,10,1.6,0,0,0,1,46.4,48,4.6,93.6,6.4,94.494,105.345
360.3,2847,37.236852,-121.766568,1096,69,4.6,2.87,3.05,2,20,59.4,4.8,12.9,0,0.9,0,0,6.3,3.6,55.7,16.3,18.1,0,53.7,46.3,91.629,95.868
440.7,6129,37.261878,-121.805682,1649,29,4.7,4.41,4.09,1.5,3.6,29.6,7.5,21.5,34.5,0.7,1.2,0,0,6.1,44.4,34.9,13.1,1.5,35.2,64.8,43.039,54.442
588.1,5602,37.238794,-121.835296,1851,51,6.4,2.89,3.73,0,0,3.1,2.4,33.7,58.3,2.4,0,0,0,0,1.2,55.9,39.5,3.3,90.4,9.6,100.938,119.318
373.2,3988,37.246029,-121.863443,1807,199,4.1,2.15,2.43,3.6,7,33.8,24.6,19.5,9.2,1,0,1.3,7.7,12.8,55.6,18.2,5,0.6,41.8,58.2,69.75,80.595
811,1666,37.173911,-121.707336,543,36,6,3.34,4.12,1.8,3.3,4.2,14.2,27.8,10.1,18.6,4.6,15.3,0,8.1,10.9,43.1,26.5,11.4,72.4,27.6,79.688,114.675
887.2,3936,37.129296,-121.671487,1393,143,6.8,2.98,2.22,3.6,11,16.9,23.5,27.4,4.6,2.9,1.9,8.3,0,5.2,12.8,35,27,20,84.3,15.7,134.167,163.935
579.7,6344,37.100676,-121.642016,2387,233,6.6,2.89,2.6,2.1,9.8,21.9,19,30.5,12.4,2.5,0,1.8,0.6,2.2,22.1,25.6,35.1,14.5,83.7,16.3,95.357,119.714
811.8,7006,37.149645,-121.625139,2328,48,7.5,3.08,3.36,8.8,7.6,19.9,19.7,32.6,4.6,4.2,1,1.6,0,1.3,6,28.6,49.8,14.3,87,13,129.583,147.609
686.7,4996,37.136197,-121.605037,1775,64,7.3,2.7,3.32,0.6,2.5,20,24.6,41.9,5.5,3.3,0.8,0.8,0,0,16.8,31.1,37.5,14.6,85.6,14.4,115.114,145.311
427,3791,37.120817,-121.636443,1296,16,4.8,2.8,3.19,14.6,17.3,37.2,9.3,13.2,4.7,1.4,0.8,1.5,1.3,9.6,38.3,31.6,16.4,2.8,50.9,49.1,54.444,76.501
506.4,3314,37.145995,-121.658521,1106,151,5.7,3.03,4.64,8.7,20.8,25.4,8.4,31.4,0,5.3,0,0,0,7.7,16.3,46.5,24.5,5.1,85.5,14.5,83.75,98.935
603.6,2899,37.133261,-121.643539,952,137,6.4,3.27,2.69,0,5.1,57.9,22.7,9.3,4.4,0.5,0,0,0,3,12.7,34,35.8,14.4,84.7,15.3,121.992,147.545
614.5,3887,37.119979,-121.651709,1206,77,5,3.18,3.24,1.2,8.1,22.2,33.1,21.3,7.2,2.7,0,4.1,0,3.3,41.5,39.6,8.9,6.7,47.6,52.4,77.103,101.251
530.5,5932,37.130437,-121.6617,2060,66,5,2.71,3.95,5.8,4.2,8,16.5,24.8,15.3,13.1,4.9,7.5,9.1,2.9,34.8,34.5,12.1,6.6,50.3,49.7,65.913,80.932
900.8,4782,37.067048,-121.593034,1595,29,6,3.24,2.98,0.7,11,6.6,11.5,25.1,19.8,7.3,6.6,11.3,2.8,5.4,17.9,38.2,27.9,7.8,75.4,24.6,79.213,106.109
859.2,5167,37.09042,-121.587158,1699,75,6.7,3.27,4.13,2.6,2,8.1,17.4,35.4,10.1,5.4,6.6,12.2,1.2,1.6,9.7,43.7,31.2,12.6,91.7,8.3,113.125,144.385
650.6,7726,37.026126,-121.60817,2477,81,7.2,3.3,3.77,3.7,17.9,43.7,21.2,9.6,1.9,0.8,1.3,0,0.6,0,5.6,29.5,50.9,13.4,92.4,7.6,128.4,130.058
440.4,7295,37.021192,-121.593019,2144,89,5.5,3.46,3.6,2.8,33,15.3,19.3,20.8,8.3,0.6,0,0,0.8,8.4,20,33.8,31.1,5.9,55,45,69.018,87.834
